"","screen_name","text","place_full_name","country","lng","lat"
"6919","jorgealcala123","You forget the pain when you see the pay off","Las Vegas, NV","United States",-115.223125,36.232915
"6929","jnash1027","I'm coming home, I'm coming home
Tell the world I'm coming home
Let the rain wash away
All the pain of yesterday
I know my kingdom awaits
And they've forgiven my mistakes
I'm coming home, I'm coming home
Tell the world I'm coming... HOME","Iowa City, IA","United States",-91.5370622,41.6473534
"6980","baefranco_","You forget the pain when you see the payoff","Paradise, NV","United States",-115.1351649,36.0609645
"7031","DaleMoss2","Who hurt you? https://t.co/fiPHHoUdzG","Round Lake Park, IL","United States",-88.0725545,42.3354631
"7033","jamil__huma","@demigodseb My feelings are hurt","Pennsylvania, USA","United States",-77.604684,41.1179365
"7044","damnitdallas__","cramps are super bad this morning","Beaumont, TX","United States",-94.1286335,30.08691815
"7132","c_watson21","“If he says he can’t scratch your back bc his hands hurt, block him”
Wise words of Ryann Ambrose","Alabama, USA","United States",-86.6807375,32.576227
"7143","Michael__Waite","Wish I could hurt you back . Love what would you do if you couldn’t get me back ? Your the one whose going to lose","Acacia Villas, FL","United States",-80.1276188,26.645354
"7192","ewokling","My body always has something and i just want to feel okay for once. If it’s not chronic pain it’s some orher bullshit","Wisconsin, USA","United States",-89.5694915,44.900818
"7228","spokenTruth_Jr","I never knew losing my dog, Bishop, would hurt so much. Made me realize that I spent half of my life with a dog, ended up embracing him as a human, and now that’s he’s gone...it stings. Yeah, no more pets. RIP Bishop.","St Paul, MN","United States",-93.1056485,44.94151555
"7239","blankitaa__","I went to the gym 2 days ago, yea i feel the pain still. Signs that I hardly go. 🙄🙄😒","Fresno, CA","United States",-119.7824645,36.786042
"7257","tarisafarii","“If you are silent about your pain, they’ll kill you and say you enjoyed it.” 

― Zora Neale Hurston ✊🏿","St Louis, MO","United States",-90.2478239,38.6537712
"7310","OchoDougie","That pain will manifest into something great 💪🏾 https://t.co/HVEOQJ4sQ5","Towson, MD","United States",-76.6151805,39.396352
"7372","Txupreme","Putting your trust into somebody and they betray you that shit hurt frfr🙁","North Carolina, USA","United States",-79.86103375,35.1704985
"7489","pacelattin","Trump's refusal to admit he had an affair with a prostitute is curious and leads me to wonder:

1. If his ego is that easily hurt that he can't afford us to know it's true even though we all know it's true, how much easier it's to believe he would be blackmailed.","Enterprise, NV","United States",-115.2344355,36.01880475
"7503","Montoyee","This chest pain is weird","California, USA","United States",-119.3066075,37.2691755
"7530","CajunVegan","@LordSteezington Bruhhhhhhh I’m hurt","Tulsa, OK","United States",-95.9136419,36.1093915
"7543","RikiRachtman","Ummmmm Personally I don’t enjoy the pain https://t.co/Ay0I8DOtnx","Sunny Isles Beach, FL","United States",-80.125071,25.9290595
"7558","thugneyh","You ever read someone’s message and instantly get a headache","Manhattan, NY","United States",-73.9685415,40.780709
"7616","Impermanent_D6","Blog posts were a pain in grad school but I loved that I could show that I understood the material without feeling pressured to speak on it.","Arlington, VA","United States",-77.101999,38.8808445
"7638","qveennishaaa","MY PARENTS WILL NEVER!!!!!!!! I really will hurt someone like i stg!! https://t.co/odwccXQPK0","Fayetteville, NC","United States",-79.0021125,35.054627
"7648","Swerve242","And Fried Plantain &amp; Coleslaw. A little piece of Macaroni wouldn’t hurt either. https://t.co/ZXcpVjrh2B","Indianapolis, IN","United States",-86.1429225,39.7795625
"7656","arslankhan27","memes were hilarious when they were more underground and simply made to hurt people's feelings lmao. now it's a popularity contest every month for the best caption and it's low-key getting corny😑","Parma Heights, OH","United States",-81.76466,41.3878385
"7665","Hazel_Nut21","these period cramps are NO fuckin joke 😭😭 just what I needed to top off a shitty week 😅","Oshtemo, MI","United States",-85.7027245,42.2844555
"7679","North2North","@dailyherald Where's Johnny b....Kevin Matthews...shouldn't be one guy ...but steve is down the hall,they'll be some hurt feelings ...it's radio","Park Ridge, IL","United States",-87.843297,42.0158055
"7748","LilRob_98","I'm hurt they don't have the pizzas at Subway 😐","Chattanooga, TN","United States",-85.242564,35.0919547
"7766","KouIpoNani","Hurt people, hurt people.","Georgia, USA","United States",-83.1738665,32.6782075
"7788","sav01","@Varneyco Why don’t you EVER cover what’s happening to chronic pain patients? You continue to attack pain relief  while completely ignoring patients. It’s disturbing. @FoxBusiness","Payson, AZ","United States",-111.3325975,34.24464795
"7801","gfmorris","After a night to think on it, I want to know who hurt someone in that writers’ room that expressed themselves through that Lyor character. A lot of that felt like they read from Wikipedia.

The EATCS stuff was right for the first ten seconds though. https://t.co/P8uvQKSA3a","Huntsville, AL","United States",-86.61141135,34.7060267
"7834","SkinnyVonn","A lot of niggas couldn't live thru the pain but I'm numb","Detroit, MI","United States",-83.099288,42.3527865
"7850","tinacakes2014","Funny how after he said this Dinah actually looked hurt. Seriously! You don't get have it both ways sweetie. #Arrow https://t.co/1ys3S5mung","Bronx, NY","United States",-73.8494415,40.8503475
"7878","pechilvr","So inaccurate as 1 way to quantify could begin with a measure/survey of illnesses &amp; counting patients! 2nd SocialSecurityDisabilityMedicare recipients must provide medical documentation/evidence to be deemed disabled Doctors know which illness’ should/do cause pain -count them? https://t.co/elwWBGeAm1","North Carolina, USA","United States",-79.86103375,35.1704985
"7897","duragmami","I HAVE THE WORST PAIN IN MY SIDE HOLY SHIT","Texas, USA","United States",-100.0768885,31.1688935
"7901","FourWitTheFive","He’s a good running back. Gets hurt a lot though. https://t.co/32XVI5et3q","Orlando, FL","United States",-81.36777265,28.50167835
"7912","QUAVO_90210","You can’t tell me nothing bout pain and you can’t tell me nothing bout being hurt cause I done experienced it ALL!!! #LongLiveHerb #LongLivePooh #RestInHeaven Auntie Eula!","Hillsboro Beach, FL","United States",-80.07975545,26.281845
"7964","ThatBoyAdrian17","You have to hurt in order to know. Fall in order to grow. Lose in order to gain. Because most of life’s lessons are learned in pain","Fort Drum, NY","United States",-75.7651555,44.0419665
"7977","NicoThePro","Biggie Small’s hurt today i see... yikes","Chicago, IL","United States",-87.732013,41.83358445
"7999","bloop0495","I’ve been reading about aneurysms a lot so now when I get a headache I assume the end is near","Wellington, FL","United States",-80.2332438,26.6249076
"8024","VJS_ABC36","FCPS SPOKESWOMAN: student accidentally hurt himself w/ gun at Frederick Douglass. No other students or staff injured. Student taken to hospital. Facing charges of possession of a weapon on school property and wanton endangerment. No lockdown... no active threat.","Kentucky, USA","United States",-85.7682405,37.822244
"8036","manuelingardena","#Oh Johnny Boy!U wish u wouldn’t hear me no more without your Nifty Ten Fifty BUT I GOT MY SIRIUS XM ON G&amp; just like @dodgers (me) v @padres (you) I ‘m here to dominate you&amp; always bring the pain son! I call in str8 fire 🔥 &amp; DONT NEED A JUNGLE TAT FOR VALIDATION,I am validation https://t.co/tK03u8Xzak","Los Angeles, CA","United States",-118.4119065,34.0207895
"8073","sean5900","@blueorange4life @CNN @oliverdarcy You seem upset yet you still haven’t been able to articulate how this directly impacts you but you definitely know all the cuss words. Kudos on that. Another good thing about being conservative is that we are not so fragile that words can hurt. You have zero impact on my life. https://t.co/creQfK8djg","Dunwoody, GA","United States",-84.30648855,33.9430725
"8089","Retlouping","For all the good information on back pain you have the opposite. I think this qualifies. https://t.co/2B5hIrxxXe
Fear mongering, seriously nocebo central “ put your back out”  “ quicky put you out of alignement “ https://t.co/rCVFq6IKrG","Coon Rapids, MN","United States",-93.320129,45.1657435
"8196","genellog","The human heart was created with a great capacity to love. But along with that comes a great capacity to feel pain. https://t.co/wqePdn6ic9","Garrison, MD","United States",-76.751479,39.4027545
"8208","OldBaj","Nah Pargo was balling DB was so Trash it hurt but Bonzi was balling that year!!!! https://t.co/EAkwAdcEQX","New Orleans, LA","United States",-90.011008,29.982601
"8211","mo_bhanot13","I’m going to the doctors to get my knee checked out and she goes does it hurt. Obviously it hurts if I made an appointment to get it checked out","Municipality of Murrysville, PA","United States",-79.64939625,40.44276
"8218","AdorarMehh","They coming back to back😛 I’ll never hurt again 💯 https://t.co/vJCNHzLHi2","Mobile, AL","United States",-88.1615555,30.683649
"8269","YessPlz","@TheILLennial I know everything after that second l is all hurt.

M or F?","Detroit, MI","United States",-83.099288,42.3527865
"8270","queenchicknhead","Just the thought of moving makes my head hurt","Philadelphia, PA","United States",-75.117998,40.0048655
"8271","TSAndrews419","So many #SaveTheCrew supporters all butt hurt when we try to tell a little truth and history about your movement and leaders.. truth hurt sometimes. As Love is blind till it hits you dead in the face.. or with fines and police questioning.... https://t.co/UXZtaVNQ6c","Cincinnati, OH","United States",-84.5398123,39.13703785
"8286","olivialaterlin","does your throat ever hurt from crying sm?","San Jose, CA","United States",-121.8737305,37.331159
"8303","TroyBrowder","let the hurt go g 😂 https://t.co/YMpIpRD1DN","Chicago, IL","United States",-87.732013,41.83358445
"8304","WitThatFuccSHit","@stizzomodeygo Gotta hit em where it hurt 😂","Paterson, NJ","United States",-74.16780765,40.915047
"8327","iceyy505","Bring your love baby, I could bring my shame
Bring the drugs baby, I could bring my pain","Enid, OK","United States",-97.90028,36.39228
"8346","damndee__","Scared to fall in love .. people get hurt like that","Miramar, FL","United States",-80.3070642,25.9761239
"8351","_ibriannaa","I'm hurt 😭😭 https://t.co/tiDv6ORGEj","Columbus, OH","United States",-82.98577205,39.9946835
"8356","SmithJakely","We man lie about everything 🤔 to protect your feelings 😴 so u won't get hurt 😂","Northborough, MA","United States",-71.6426828,42.3191885
"8378","Keriyaaaaa","You forget the pain when you see the payoff.","Memphis, TN","United States",-89.922029,35.13352055
"8401","JAREED07","People be hurt and depressed during the rebuild stage. Buy should be excited they have another shot to get what they deserve! 💯üDigg!","Amherst, NY","United States",-78.7646315,43.0091165
"8413","ladava","""Have acne breakouts in unusual areas like back, shoulders, or neck?  Take a lengthy soak in an Epsom Salt bath.  This has been proven to fake body acne and will also alleviate tension headaches or abdominal cramps.""
From My Life Hacks Calendar 2018  #LifeHacks","Maryland, USA","United States",-77.2369685,38.8051145
"8423","_Jwall8","Right... Braxton miller was unstoppable before he got hurt. https://t.co/Lthma4qvmh","Westerville, OH","United States",-82.914538,40.14898815
"8425","K8shae","@QueenOfCurving_ Yeah and your personality is trash but you think you’re funny. Grow up and stop trying to hurt people for no reason.","Louisiana, USA","United States",-91.4010085,30.937336
"8536","Nola_Darling84","If I dont like you then I just dont like you. That's where it begins and that's where it ends. I won't go out of my way to hurt you or bother you in any way. I'll just keep my distance and  advise you to do the same","New Orleans, LA","United States",-90.011008,29.982601
"8541","apawlows","@tonydizinno Thanks to this tweet, I just rewatched (with headphones in). Now listening to a T Pain playlist. Regret nothing.","Knoxville, TN","United States",-83.9638415,35.9824705
"8562","itslilluke","To see the pain in my eyes but I always smile https://t.co/jYBFUoG1Eh","Crete, IL","United States",-87.6229057,41.4270465
"8581","cuddymarv_","My fuckin collar bone hurt 🤦🏾‍♂️, something always wrong with me","New Orleans, LA","United States",-90.011008,29.982601
"8582","TatiDaG","@mikeworldbitch i got the biggest headache so I can’t 😩","Chicago, IL","United States",-87.732013,41.83358445
"8583","TiffanyERoberts","@sebascarmona117 @shondarhimes Shonda has it out for me. I’m convinced. First Lexi and Mark THEN CHRISTINA (which hurt me deep) then Callie and Derek!!!

Ending Scandal and now April??? 

(I could totally do without Arizona, she cheated on Callie.... and I’m not over it yet.) but she will kinda be missed ! 😫","Fountainebleau, FL","United States",-80.3533323,25.772288
"8616","haleypattersonE","Mom on pain meds has me dying 😂😂","Fort Worth, TX","United States",-97.2859135,32.7799665
"8617","claitt_candida","@traciethoms Lol!! Your face though! Also I have to say you on @911onFOX is everything! You put a nuance in all you do and act from your spirit! When you threw that paperwork down I felt your anger, hurt, despair, disbelief just it all in that gesture! You were born to do this 💯😀😀","Pennsylvania, USA","United States",-77.604684,41.1179365
"8637","tayy_is_lit","I don’t care for no ones feelings. If you get hurt sucks for you.","Garden Grove, CA","United States",-117.9685397,33.769045
"8639","Alotlikekat","@420hunty lowkey hurt u didn’t tag me in this lmao https://t.co/ZVHtfE0nFx","Tracy, CA","United States",-121.436217,37.72334995
"8663","kenzie_elise104","the dr told me yesterday, if i had any unbearable pain to go to the hospital immediately... should i go since my heart feels like it is tearing in two?:(","West Virginia, USA","United States",-80.18183465,38.9201425
"8690","PrinCecc94","Woke up with the worst stomach pain 😭","Long Beach, CA","United States",-118.1567104,33.8091715
"8703","pabstprincesss","2017 was filled with so much hate, pain, I was lied to so much and I let other take control over my life, I let that build me instead of ruin me and I’m proud of the person I’ve grown to be since this year has started. I just wanna make peace and live on with my life.","Long Beach, CA","United States",-118.1567104,33.8091715
"8710","oxhpets","The bigger he get the more he hurt","Shreveport, LA","United States",-93.809434,32.461107
"8716","MedleyJane","Whenever I would accidentally hurt @lindsey_brady14 when she was little and @brady_lauren2 was also threatening to snitch. I carried double the fear https://t.co/OX9aAs6OaT","Oxford, MS","United States",-89.53377,34.35467
"8717","michelle_xco","bihhh these cramps at work got me like https://t.co/jEF1zn0tHh","Queens, NY","United States",-73.8311875,40.67087955
"8718","RGMC2407","@briantheguppie @ECWDivaFrancine Francine... were you hurt? That was nasty","Manhattan, NY","United States",-73.9685415,40.780709
"8739","steffan_nancy","@4cats412 @sandrafaulkenb1 @TomiLahren They hurt all women. How embarrassing. and hypocritical.😬","Dublin, CA","United States",-121.9145287,37.71553085
"8756","mvdreligion","I get tired of being an open book and people being non receptive assholes. But God forbid I close up and be a stoic bitch. Then y’all feelings get hurt because now “im mean” https://t.co/YQHWrPK9gM","Killeen, TX","United States",-97.75384,31.0793065
"8795","whitetam3452","@DawnRedden2 @TulsiGabbard Ur damaging ur body further if on opioids 4yrs? Surgery didn't work, pain meds help, but it's not a cure. Maybe we can create a better pain medi, there's got 2b a healthier better way. BigPharma needs 2get back 2the drawing board! If there were a healthier way would u try it?","Indianapolis, IN","United States",-86.1429225,39.7795625
"8807","Drew_Magic_","@TheSupertight1 Y’all really hurt by this tweet https://t.co/6HSHHN9bTK","Kannapolis, NC","United States",-80.61974305,35.4882023
"8832","Alex_Witkowski","@dotMorten @davidortinau @rightincode @brianlagunas I'm with you. Bad message because XAML-people will be scared that they will have to use CSS and CSS-people will be hurt when @xamarinhq discontinuous support. 
And the message is for one more time not clear that it is optional to use and everything can be done in XAML.","Bellevue, WA","United States",-122.14976815,47.5978564
"8843","Shamoehoops_","yea yo pain run deep, my just run a lil deeper","Houston, TX","United States",-95.4464865,29.8384948
"8856","iamjamalpitts","You forget the pain when you see the payoff.","Palm Springs, CA","United States",-116.5172894,33.8250795
"8880","rrobertswxlab","Feel your pain! #novoice https://t.co/HKirEqFXnT","Lubbock, TX","United States",-101.897173,33.5705263
"8884","wearsahoodie","I had a dream that I was in a restaurant and had severe pain in my stomach. So my mom told me to cut out one of my kidneys. I proceeeded to do so? Once I got my kidney out I put it on the table and sliced it in half and huge ass REAL golden nuggets were there and we became rich","Warren, MI","United States",-83.02698855,42.4928459
"8888","vangiexmarie","Curled up with my head on your chest is the best remedy for the pain and the stress","Tacoma, WA","United States",-122.45534375,47.2429605
"8895","jasmine_battles","To see the pain in my eyes but I always smile 😊","Mobile, AL","United States",-88.1615555,30.683649
"8934","Nicoletteeepang","@taayfoster Lmao I know your ass isn’t forgetting the pain right now because my abs legs and ass are still sore 😂😂","Glen Burnie, MD","United States",-76.6039565,39.1695855
"8935","YungYej","The cramps are the worst https://t.co/4yJQnpJIZ8","Washington, DC","United States",-77.0143985,38.89860285
"8968","dunn_shawnee","If someone hurts you or has hurt then leave. You only have so much time so why waste it on irrelevant people. If someone loves you they won’t hurt you, it’s that simple. Stand up for yourself and your happiness because no one else will.","Azle, TX","United States",-97.5425839,32.8875775
"9009","hinkley_terri","@saskystewart I’m so very sorry for your loss. As someone also living away from family, I understand your pain. My condolences @saskystewart","Turnersville, NJ","United States",-75.072719,39.7516553
"9021","snowball1926","@RedState With today's technology, I can't believe we still can rationalize abortion.  We can prove they are a person and that they feel pain and the Democrats still want to be able to kill them!","Texas, USA","United States",-100.0768885,31.1688935
"9031","DCBen5","@slittlefox @ssconetwothree1 @PalmerReport Im sure there's a pony under these discarded xmas wrappings somewhere! Doesn't hurt to dream, unless it lessens the resolve to #Resist","Washington, DC","United States",-77.0143985,38.89860285
"9052","pabstprincesss","my last relationship has royally fucked me up in the head. Not to where I’m gonna be fucked up in my current/future relationship, because of what I’ve been through. If anything it’s made me smarter. But I battle through my own anxiety and pain every day still because of my past.","Long Beach, CA","United States",-118.1567104,33.8091715
"9094","tctapes","Chronic pain is debilitating.","West Haven, CT","United States",-72.957097,41.2731705
"9196","omoore24","You forget the pain when you see the payoff","Pennsylvania, USA","United States",-77.604684,41.1179365
"9251","AsaKempton","I have such a killer headache and my mom won’t let me go home... school is boring today and I just wanna go home and sleep for 15 hours","Elyria, OH","United States",-82.114383,41.36083965
"9252","synotot","International car rentals are a pain in my ass 🙃","Eagan, MN","United States",-93.166616,44.8184775
"9261","pxwhittle","@DrJenGunter @SkepticalDDS @CarlosDenWA @EpgntxEinstein @ccnepal2013 @skepticpedi @CaulfieldTim @EdzardErnst @bmj_latest I’ve never used it and don’t intend to, but I could see myself singing a different tune if I’m in need of pain management and the other option is opioids. Humans don’t deal with things like pain, fear and addiction in the abstract.","Portland, ME","United States",-70.292545,43.696187
"9283","1Thick_Muthafka","damn stomach hurt","Ohio, USA","United States",-82.66946745,40.3651595
"9302","SWHTown30","DLO was averaging 20+ PPG before he got hurt so you judge him yet until he knocks the rust off from not playing and the only way you do that is playing more without getting hurt https://t.co/1mUVEdIeUH","Pleasantville Area, Houston","United States",-95.27315495,29.774414
"9307","CajunVegan","A student just told me that “it looks like I’ve been baptized in baby powder”

Hurt. https://t.co/cHD65d0yIL","Tulsa, OK","United States",-95.9136419,36.1093915
"9314","KayNaschel","I caught the worst cramp last night in my calf, i woke up in pain STILL","Miami Beach, FL","United States",-80.1329624,25.81696565
"9324","benny_yo1","Trust gets you killed love gets you hurt and being real gets you hated.","Mankato, MN","United States",-93.9992844,44.16514015
"9340","twoflounders","#howsabi? Our girl is sleeping, but she was in some pain that kept her up last night. Say a prayer. Send some love. She's got an ambitious San Fran agenda.","San Francisco, CA","United States",-122.4359785,37.7706565
"9355","Kcpro_88","Okposo is damaged goods...he's focused on his family life and that's great but he robbed the Sabres blind w his deal, either hurt, sick or not scoring .. great dude and father but most overpaid player in the league ..","Hamburg, NY","United States",-78.8500525,42.74303465
"9384","BreezyAllDay","“Anger unvented becomes pain unspoken becomes rage released becomes violence chachacha” - Marlon Riggs","Chicago, IL","United States",-87.732013,41.83358445
"9395","mlvanbrit","@advocate4pain I’ve heard a few people that have been told I need major surgeries and because they’ve also been told there won’t be enough pain meds to alleviate their excruciating pain from this they’ve opted to cancel their surgeries! That is or could be deadly in itself","Livonia, MI","United States",-83.3733495,42.39731535
"9428","BSRobinsonLove","Stop torturing me with that goddamn radar idiot. You been using that sh*t on me since what 1970. You know my body and eyes are really f***ing hurt. You always bitching about being used you have no idea what being used is. It'll be a holiday for Humanity when your ass gets caught. https://t.co/mje7Qch87P","Rio Vista, CA","United States",-121.6985455,38.1715524
"9507","saucefredo_","I got a massive headache rn","San Marcos, TX","United States",-97.9351917,29.8956065
"9528","redcatt63","@kcpirana @NRA Hmm...I bet this douchebag is single, too.  And butt-hurt over dating someone black.","Fort Myers, FL","United States",-81.8231765,26.622149
"9534","marena_k57","@squashpants Kentucky’s new opioid law you get a 3 day supply.  They did that to my son was in Intensive Care for 11 days. In the most excruciating pain I’ve ever seen a human being in. Then he went home for 3 months recovering, but most doctors will tell you , you don’t need pain meds","Glendora, CA","United States",-117.849687,34.13552055
"9540","Kyanne75","You forget the pain when you see the payoff","Fairfield, TX","United States",-96.15995355,31.7195795
"9547","anna__holcombe","I have to be at work in about 2 hours, but until then, I’m just laying in bed curled up in a ball because my cramps are so bad. Even after taking medicine, I didnt fall asleep till almost 2 this morning 😞😭","Shelbyville, TN","United States",-86.435582,35.482744
"9552","tianamedrano","you forget the pain when you see the payoff ☝🏻","El Paso, TX","United States",-106.4174305,31.79336815
"9566","_Team_Gorgeous_","@FatMackWuap Wow , I See Your Still Mad About That Block . Let the Hurt Go!","New Albany, OH","United States",-82.80955075,40.083204
"9604","NinkasiDolley","I'm at Au Bon Pain in Indianapolis, IN https://t.co/6J5aOiTZjA","Indianapolis, IN","United States",-86.1429225,39.7795625
"9643","IssaBaaaee","I Deleted Me &amp; ...Whole Thread 😭😭 I’m Hurt Assff 😒","Fort Worth, TX","United States",-97.2859135,32.7799665
"9662","BWedner","@mitchellvii Her intentional Tip-Off was illegal as she set herself up for wrongful death lawsuits from her the families of her own constituents. Watch the violent illegal aliens who would have been arrested hurt more people. She will be responsible...","Nebraska, USA","United States",-99.6809025,41.5007293
"9675","aewenstrand","@IngrahamAngle They may. We are responsible for 10% of world exports, a global trade war will hurt us a lot. 2/3rds of our domestic steel consumption is covered by domestic production. There isn’t much to gain.","Manhattan, NY","United States",-73.9685415,40.780709
"9676","FlatbushPapi","Another problem when people fuck up on their food intake or miss one gym day they give up and think it’s over. One day won’t hurt you as much as 7 straight days. Just get back to it the next day.","Brooklyn, NY","United States",-73.9487755,40.655138
"9677","mikeapedia101","@IAmBumblebee It would probably be a pain in the ass to calculate but yeah, I would very much like to know what the effects are of dumping all this waste heat globally. I would like to believe it's negligible, but...=\","Everett, MA","United States",-71.052126,42.405331
"9703","lwhitley","Hi there, @JackWagnerhpk I have been having a very, very bad past couple of weeks, and I really don't mean to be a pest about this, but could you please, please follow me on here. I have been hurt physically (falling, being a cluts ) &amp; emotionally,  pls","Alexandria, KY","United States",-84.37566125,38.9589205
"9705","toridebouchel","@history_witch I’m so over this cast they hurt my feelings too much https://t.co/oJK6a25ExB","Houston, TX","United States",-95.4464865,29.8384948
"9742","Me4Example","Mane, he the closest thing in my life I have lost so far. Shit hurt bruh. I got to learn that shots of liquor still ain’t gone take the pain away..","Kentucky, USA","United States",-85.7682405,37.822244
"9780","SoBihh_ImPretty","“You forget the pain when you see the payoff”","East Lansing, MI","United States",-84.4816265,42.74672
"9808","rebeccamaria94","@cameron_kasky NO.  U kids really don't know anything that you're talking about . I'm really sorry for your loss and pain but  UR confused about the NRA, conservatism , &amp; political affairs in this country . Please don't speak on something u kno  nothing of.","Richmond West, FL","United States",-80.4281821,25.6108645
"9830","DollBabyyyyy","Bitch my wisdom HURT , im convinced its tryna fcking kill me 😑","Florida, USA","United States",-83.804475,27.698682
"9831","alaynag85","ouch, i guess this does hurt more than i thought","Princeton, KY","United States",-87.87430605,37.101953
"9869","emilypoof54","not too hurt anymore, but a lil","Laguna Hills, CA","United States",-117.709877,33.5942683
"9870","MyMyLovesLife","Let it go. Forgive yourself. Forgive the ones who have hurt you. Practice forgiveness for YOU,… https://t.co/RUCFcFtLwc","Vero Beach, FL","United States",-80.404734,27.6309953
"9878","the_musicdevil","It makes me uncomfortable when people cry in public but I just felt bad for some lady that was crying on the train... like who hurt you at 8:00 in the morning","Manhattan, NY","United States",-73.9685415,40.780709
"9887","mlvanbrit","@DrDavidCosio 2) trauma patients Etc need opiates just to survive a day in the day &amp; life of chronic pain! CPP are not the genetic addicts (who have a place to turn for their issues) CPP arent OD that would be illicit heroin &amp; carfentanil look at the stats lately! OD ing deaths have gone up","Livonia, MI","United States",-83.3733495,42.39731535
"9907","bootygawddess","people hating on krisy kreme already on the tl. who hurt y’all?","San Marcos, TX","United States",-97.9351917,29.8956065
"9919","Braydon_20","You forget the pain when you see the payoff.","Indianapolis, IN","United States",-86.1429225,39.7795625
