"","screen_name","text","place_full_name","country","lng","lat"
"6130","ComMc98gmail1","@blakeshelton Get well, soon. https://t.co/IvHJZAXzUl","Morris, IL","United States",-88.4284095,41.379439
"6137","unyun2000","@blakeshelton Your health is much more important than a show.  Get well soon. God speed ❤️","North Carolina, USA","United States",-79.86103375,35.1704985
"6179","MichaelGaree","Get well soon, Phil. https://t.co/CtUknf0QUU","Georgia, USA","United States",-83.1738665,32.6782075
"6219","tcrozz","@blakeshelton Get well soon","Oklahoma, USA","United States",-98.71699175,35.3090465
"6228","bloggergate","Wow did not hear about this. I thought Kevin stopped sugar and was going half- #keto last time he was on @joerogan... In any case, get well soon brother! You’re a pretty tough fella and will be fine in long run. Get well soon, @ThatKevinSmith  https://t.co/SMOfTmbvEU","Mystery Hypno Spot","United States",-118.493845,34.026595
"6233","MellowVelo27","@ThatKevinSmith Get well soon sir.","Weslaco, TX","United States",-98.000235,26.1769615
"6291","Xavier9281","@RobustoBabe Get well soon!","Mississippi, USA","United States",-89.876449,32.571032
"6304","tigerjan52","@_JeremiahMartin @Memphis_MBB Get well soon","Memphis, TN","United States",-89.922029,35.13352055
"6327","Gabriela_DVelez","@itsjoelpimentel Get well soon 😘❤️xoxo","Poinciana, FL","United States",-81.4766765,28.1402165
"6346","Sassy_non_Stop","@mrontheborder @YouTube I know you have surgery tomorrow. I just wanted to say I'm thinking about you and I will pray for your surgery to go well I had surgery yesterday so we can be in pain together. 🤕🤒😷😂😘 Get well soon. 💘","Boise, ID","United States",-116.238001,43.598033
"6349","JerryP19","@FeistyMama51 Get well soon!","Pasadena, CA","United States",-118.131964,34.17731
"6356","DarrylMaldonad4","@royleen_radrz Dam sry any kinda sickness sucks. Get well soon👍
RAIDER4LIFE","New Mexico, USA","United States",-106.026119,34.166235
"6399","thereelkodsack1","@SilviaMittermul @vanssnow @VANS_Europe That's awesome get well soon glade your recovery is going well!! Going to miss you at Vail this week !! You will be back before you know it !!","Florida, USA","United States",-83.804475,27.698682
"6436","TEXlIIllIlI","@Nick_Scarpino All good, just get well soon. https://t.co/HujbobGriJ","Austin, TX","United States",-97.75472415,30.3233457
"6447","BB19KEVIN","Well we got our Power back ON! But still have a lot of people without power , so I’m thankful for being able to say Thank You All!! And my prayers 🙏🏼🙏🏼🙏🏼 go out all the people who are still waiting to get your power Back❤️✝️❤️ Hopefully Soon! Be Safe🙌 Thank you ALL !","Dedham, MA","United States",-71.1839105,42.2445985
"6460","WhoDatNinja73","@Nick_Scarpino Get well soon man! The Facebook group is having a great discussion thread in your absence.

💙","New York, USA","United States",-75.770041,42.746617
"6461","Jack_Hurley_R","Get well soon Keith! #UTV https://t.co/E3ghOe6QPu","Grove City, OH","United States",-83.0677285,39.8494731
"6525","jcarterandersen","Ryan Lamont hits another one up the middle!  The Hooks are missing Rob Lamont at the field today!  Get well soon Rob! https://t.co/jKxA1pyITd","Plant City, FL","United States",-82.16178215,28.0121671
"6577","Hockey_038","@BretWeinstein Sorry about your mental impairment.   Get well soon","Plainfield, IN","United States",-86.392482,39.6899065
"6623","CaroElise96","@thisisdanbell Get well soon!","Bossier City, LA","United States",-93.666378,32.5246725
"6672","BusseDenise","@RPMotorsports Get well soon Josh!! Sending prayers your way! 🙏🙏🙏","Le Sueur, MN","United States",-93.9084119,44.46437075
"6701","nancy_hoose","@blakeshelton Get well soon. 🙏🙏☝","Oklahoma, USA","United States",-98.71699175,35.3090465
"6761","_quietbatpeople","@wilw boooooo, con crud. :( hope you get well soon.","Seattle, WA","United States",-122.3306024,47.6148172
"6780","tabithagilpin","get well soon @blakeshelton 🌟✨ @ Bossier City, Louisiana https://t.co/9LfnnyBMvM","Bossier City, LA","United States",-93.666378,32.5246725
"6806","HermCHO","@kylejguy5 Congratulations—great season!  Get well soon.","Virginia, USA","United States",-79.420865,38.0033755
"6886","KatelynDobbs2","@blakeshelton Get well soon Blake!❤️","Centralia, WA","United States",-122.9718835,46.72729055
"6904","ModestFlorist","Get well soon! #locallovelies #locallygrownflowers #seasonalflowers #winterflowers… https://t.co/1ubAK352gR","Baltimore, MD","United States",-76.62048175,39.284713
"6968","JeriLile","@blakeshelton Hope you get well soon! Have some #chickennoodlesoup","Michigan, USA","United States",-86.27053925,45.00118
"6974","gamecockgirl71","@CHSegl88 Well... May not want to know. Hoping they can get something going soon. I want to support but it's making me sad","South Carolina, USA","United States",-80.926628,33.6311395
"6979","Reaper_Ghosty","@stephkatara Get well soon love🙏 your health is more important👻💙","Chicago, IL","United States",-87.732013,41.83358445
"6981","realTomKonopka","@rtoab @StanhopesCDP GET WELL SOON ALAINA!!!","Casas Adobes, AZ","United States",-111.032309,32.342708
"6986","TheLadyPilar","@AlCardenasFL_DC Get well soon","Kendall, FL","United States",-80.34711985,25.6719858
"6993","GoVolsSecChamps","@blakeshelton Wow! 😱 Thats bad stuff ! Get well soon!","Clinton, TN","United States",-84.1397055,36.101022
"7004","TheSonOfSomeMan","Bro I'm so sorry I hope you get well soon and if there's ANYTHING I can do ANYTHING plz do not hesitate to lmk Get well rested up 🙏🙏🙏 https://t.co/9NCUtDR1lb","Brooklyn, NY","United States",-73.9487755,40.655138
"7094","BillieA23136845","@blakeshelton Get well soon Blake.  Thinking of you.","Vinings, GA","United States",-84.47072905,33.8614025
"7106","phylElaine","@blakeshelton Take care of yourself!! Get well soon!","Pinckneyville, IL","United States",-89.365285,38.0692284
"7175","sir_markel_rock","Get well soon @RickRoss","Atlanta, GA","United States",-84.433106,33.7671944
"7177","BadBillyBowery","@liamgallagher Get well soon, Brother...","Los Angeles, CA","United States",-118.4119065,34.0207895
"7212","mimsyboo_thea","#HareEmma                                  girl, you got this. Get well soon. I’m So hoppy you are safe and sound!","Fullerton, CA","United States",-117.9248925,33.8893475
"7223","lombardilawfirm","@ThatKevinSmith Get Well soon from HHRS https://t.co/pfWNFO7U0O","Henry Hudson Regional","United States",-73.9862770893469,40.3943466791688
"7251","CoachKidwell","@antisocialkim Get well soon","Franconia, VA","United States",-77.1522215,38.7688675
"7255","LydiaMcCauley","@Globkat143 Well, take an easy today. Get well soon.","Kulpsville, PA","United States",-75.3422945,40.244835
"7307","lorimcneeartist","@SuuperG @muz4now @Judy_Cockerton @JohnLusher @DannyShookNews @MakMakay @gagasgarden @scedmonds @MomsofAmerica @cliffping @terrinakamura @MarshaCollier @DebraCincioni Safe travels Gina and get well soon Stan!! 🙏🏻","Idaho, USA","United States",-114.14326245,45.4945515
"7310","jannashops","@PoeticPastries @KathleenMaryMor @whitforreal @zazzle @ladykatherinetp @CaringMom @NotPetersWendy @okangel27 @IntangibleFaith Well get hit good here soon for sure.","Northglenn, CO","United States",-104.980249,39.8948035
"7332","KimmydsmithKim","@blakeshelton Get well soon!","Rogers, AR","United States",-94.1480225,36.33561235
"7348","RockinLBrangus","@blakeshelton Get well soon Blake and next year take the flu shot...
You shake too many hands not to have taken the shot...
Just Sayin","Texas City, TX","United States",-94.9679915,29.3800455
"7384","TedschwartzJGRE","@jbschenke Scary stuff get well soon","Atlanta, GA","United States",-84.433106,33.7671944
"7395","Trainerjames614","@KingJames @RickRoss GET WELL SOON BRO. 614 IN THE HOUSE","Grandview Heights, OH","United States",-83.0394296,39.980012
"7410","diettrade","@shhhedia Omg get well soon ✨","Bronx, NY","United States",-73.8494415,40.8503475
"7446","IamThugn","bad storm in nj....sorry i havent been streaming all...no power until the 7th but then were supposed to get another storm on the 7th as well 😣😣😣 as soon as i have power we will have a solid stream sesh this friday to make up for lost time...thanks for the continued love fam !!","Roseville, NJ","United States",-74.6961145,40.951502
"7474","susanfoor2","@blakeshelton Get well soon Blake","Ocean Acres, NJ","United States",-74.28244475,39.736875
"7476","susanfoor2","@blakeshelton Hope you feel better Blake get well soon","Ocean Acres, NJ","United States",-74.28244475,39.736875
"7491","ej3102017","@blakeshelton911 Get well soon!  Prayers!","Arkansas, USA","United States",-92.131274,34.7519365
"7497","susanfoor2","@blakesheltonus Please get well soon","Ocean Acres, NJ","United States",-74.28244475,39.736875
"7635","GilderTek","Thanks for everything tonight, everyone! Bad games and waffles was, uhh, well, a thing. But it's a thing which couldn't happen without every one of you. Love you all and see you soon for more fun!💜","Carrboro, NC","United States",-79.0867906,35.9272076
"7757","Cecelia23_","Here’s a song for you… get well soon (feat. liphemra) by gnash
https://t.co/zn6I4wHR4f","Lafayette, IN","United States",-86.8467525,40.407236
"7760","Elsa050467","✌🏼❤️😘😴🌟🌙🌟 It’s 1:35am...I’ve got to get to sleep...The Weekend’s almost over...Pretty soon will be the Week...So may you and yours sleep well and dream dreams that are very sweet! Blessings to everyone! 🙏🏼😊 https://t.co/d38OGCWArQ","Manhattan, NY","United States",-73.9685415,40.780709
"7765","g1totherescue","Much love to one of my favorites and someone I very much have a desire to work with in the lab...@RickRoss get well soon 🙏🏾","Phoenix, AZ","United States",-112.1246767,33.5528626
"7829","YungNGftd","Get well soon rickross_305 #rickross #belaire #getwellsoon @ Winston-Salem, North Carolina https://t.co/eE2gMbTQP4","Winston-Salem, NC","United States",-80.244984,36.0871686
"7875","LubbockElitist","@hinojosa_david David- just want to say thanks for all you do for girls basketball in San Antonio. As a parent of a player here, I really appreciate it. Hope you get a well-deserved vacation soon!","San Antonio, TX","United States",-98.5406515,29.417501
"7880","JoceeMiller","@wil_bragg Jealousy is a disease, get well soon💋","West Virginia, USA","United States",-80.18183465,38.9201425
"7906","pavanderbilt","Get well soon, @SugaSeanMMA! I saw a lot of fight intelligence in you today. The force is growing in ya, buddy. 😉👍🏻 #UFC222","Phoenix, AZ","United States",-112.1246767,33.5528626
"7911","KennethalanKru1","A Star is born 
SUGAR SEAN O'MALLEY 👏👏👏👏
Get Well Soon 👍👍🤙✌","Ohio, USA","United States",-82.66946745,40.3651595
"7919","wrekingball","@SugaSeanMMA awesome fight!!!! Get well soon and get back in the octagon! Can’t wait to see your next fight","Piney Green, NC","United States",-77.323862,34.7485833
"7988","m_ayers1201","@blakeshelton Get well soon, prayers going up. Rest and hydrate!💜🙏🙏🙏","Anaheim, CA","United States",-117.851089,33.842863
