"","screen_name","text","place_full_name","country","lng","lat"
"3566","MadKaine","I have a sore throat :(","Marina, CA","United States",-121.7796281,36.6798675
"3576","yotes96","Ice cream for lunch is acceptable when one has a sore throat, yes? #rockyroadanddayquil","Phoenix, AZ","United States",-112.1246767,33.5528626
"3626","lesleylleon","woke up to a sore throat.. wow I’m really getting sick huh.","North Las Vegas, NV","United States",-115.133373,36.2491245
"3648","Fishelle","You know I'm real ready to be done with this if I would honestly rather be working that spending another sick minute in bed trying to drink water with my sore throat.","Wichita, KS","United States",-97.34391495,37.6838965
"3652","vivalarojo12","Got little to no sleep last night. I woke up in a cold sweat. My head hurts. My throat is swollen and sore. I got the coughs and it hurts to breathe. So ya, my morning is good, how is yours?","Belton, TX","United States",-97.4820994,31.077449
"3654","gustojunk","But not as painful as when we, men, have a slight headache or a bit of a cold and sore throat. WE CAN’T EVEN GET OUT OF BED AND NEED TO USE SICK DAYS! https://t.co/FBJ9Dz5mnU","Framingham, MA","United States",-71.43568165,42.305097
"3655","HayleeRedding","my mom just asked me if a soda helps a sore throat and i haven’t had one in over a year","Virginia, USA","United States",-79.420865,38.0033755
"3697","Iggi_Dee","I’m sick?!!??!! My throat isn’t sore, it’s just Horrible Sensation. Touching other parts it shouldn’t. Drainage stuck back there. BLEH!!!!!!!! 😷","Kansas City, MO","United States",-94.5592817,39.1000485
"3718","badiyyahhh","My throat’s sore","Philadelphia, PA","United States",-75.117998,40.0048655
"3724","Loveeeveee","woke up with a sore throat just great","Phoenix, AZ","United States",-112.1246767,33.5528626
"3730","Shestayfabulous","Why do I have a sore throat","Philadelphia, PA","United States",-75.117998,40.0048655
"3734","Shelbs_marieee","Waking up at 7 am on my day off really blows, but the worst part is waking up with a killer sore throat","Fountain Hills, AZ","United States",-111.7408895,33.6039105
"3772","CoachDeCarlo","On Monday I saw sunrise on my way to work and sunset on my way back to work for an event...long day. 

Tuesday? Migraine. Wednesday? Sore throat! I’m not winning this week...so far, but there’s still time to turn things around!","Saddle Brook, NJ","United States",-74.0960495,40.9027595
"3773","shelbsmillss","I just want to be able breathe out my nose and not have a sore throat 🤷🏼‍♀️","Nebraska, USA","United States",-99.6809025,41.5007293
"3779","MichaelaMae007","And I still wake up to a sore throat because of the tube 🙄 never wanna have to be put to sleep again","Virginia, USA","United States",-79.420865,38.0033755
"3828","noamyyy_","I just want my sore throat to go away and my nose go stop being stuffy.","Dunlap, IN","United States",-85.9323295,41.626904
"3847","_vaasquez","Fuuuck, I have a sore throat 😭","San Jose, CA","United States",-121.8737305,37.331159
"3853","kensworld_","headache, sore throat, and body cold...😕🤷🏽‍♀️","Memphis, TN","United States",-89.922029,35.13352055
"3854","h0p3lessdreamer","This cough is killing me and my throat. Doubt I’ll sleep tonight 😩","Delaware, USA","United States",-75.3864607,39.1450234
"3858","elizebethsayhey","My throat itches so bad like every time I breathe it tickles my throat and I cough...","Phoenix, AZ","United States",-112.1246767,33.5528626
"3865","JHoRadio","@Circuitouslife @Ange_lala_La @TracieLF Ok, wait... so like that's blow job throat redness? That's not just a sore throat? The fuck is going on here! I'm so confused. Blowjobs and the human response is amazing. I'm shook.","Fort Worth, TX","United States",-97.2859135,32.7799665
"3866","eqmentality","Repetitively saying in my head as I get a headache and sore throat... please don’t get sick please don’t get sick *shoves green tea down throat, downs honey and gargles salt water, save me umka*","Savannah, GA","United States",-81.1096165,32.0172845
"3867","wwilliamichael","Ew I hate hearing people cough and do that gross boogar/throat scratch thing lmao","Buffalo, NY","United States",-78.853563,42.8962295
"3879","Real_CaseyB","@kaciide_ Shoot if I got a sore throat I act like I’m dying, but it’s crazy! Lol I haven’t felt this healthy allergy wise in a long long time! Sorry bout ya luck 😂","Houston, TX","United States",-95.4464865,29.8384948
"3923","ty_lowry3","@DustinGBennett Mine started with sore throat then fever An now a week later i got bronchitis lol","Texas, USA","United States",-100.0768885,31.1688935
"3935","Daniellekenn3dy","I told nicholle that swallowing garlic would help with a sore throat. I never thought that she would swallow a whole clove of garlic without cutting it up omfg","Bourbonnais, IL","United States",-87.920083,41.17280395
"3937","ka3drr","Was smashed by one of those bugs going around - sniffles, achy throat, and cough. But, my writing doesn't stop, I'm imaging Chapter 18's resolution scene where a draftee and volunteer-soldier meet again. One wants to be there and the other does not.
#amwriting #writerslife","California, USA","United States",-119.3066075,37.2691755
"3940","andreasmith1551","Prayers please. Woke up this morning with a sore throat , allergies are draining horribly today. Migraine all day too ..","Kentucky, USA","United States",-85.7682405,37.822244
"3958","dad2ago","When TBO has a sore throat, so she gets all the ice cream with M&amp;Ms for dessert!!! https://t.co/9tGgqdKTdx","Morrisville, NC","United States",-78.8339105,35.83384045
"3962","OmgItsBerty","Good news is I don't have strep throat!
Bad news is if I want this sore throat to go away I should prob stop smoking for the time being....","Fairmount, CO","United States",-105.18437505,39.793048
"3971","anthropotics","Why do I get sick with a sore throat 300 times a year","Moorhead, MN","United States",-96.7498561,46.86796855
"3996","lberzins_voices","Yup. This sums up my energy level right now. hahahah - Fighting sore throat and mountain of… https://t.co/e1Jokoz6Nc","Santa Clarita, CA","United States",-118.5032588,34.41563105
"4005","anderson32500","Cough, congestion, headache, cold chills and fever. I believe this is more than allgeries at this point!! 😩😷🤒","South Carolina, USA","United States",-80.926628,33.6311395
"4059","ZoeeMykell","ice cream soothes a sore throat more then medicine","West Virginia, USA","United States",-80.18183465,38.9201425
"4087","HelloJazmin_","mmmmk but really these tonsils need to come out cause having a sore throat for weeks is not okay 🙄","Hillcrest Forest, Dallas","United States",-96.7762935,32.909805
"4090","NYRaiderette","@MsBossyLeo Its a natural antibiotic .
I bought an all natural cold pressed apple ginger'aide  w manuka honey last night bcz i cant take this cough ive had since sept. I havent been bothered w it today .  just a slight tickel in my throat.","Manhattan, NY","United States",-73.9685415,40.780709
"4101","hackerhiker","The worst thing about Vegas... You wake up with a sore throat and runny nose, but with no way of knowing if you are getting sick or if it’s just the GD cigarette smoke! 😷","Paradise, NV","United States",-115.1351649,36.0609645
"4111","nomynameisjus","Very rarely do I get sick, so when I do something as little as a sore throat be beating my ass","New York, USA","United States",-75.770041,42.746617
"4118","akers_aubrey","@Akersssss well I have a sore throat so it’s prob not from the shot","Leesburg, FL","United States",-81.852456,28.8053205
"4132","kaitlynhiga","the intersection of days where I wake up with a sore throat + no voice  AND the days I wake up with a need to break out into Moana’s “How Far I’ll Go”","Torrance, CA","United States",-118.3512176,33.83371455
